"contactId","warmOppCount","soOppCount","warmOppIds","soOppIds","company"
"ZKJbxuXXXiv8Tav0rTQ4","1","1","tQUDbdfmMqpC6JbFRqmI","6V2QenPldM4QGVFCRJmu","CULTA"
"TjxR9LMLc8Ekui6GVSrm","1","1","q6R8PD6AAejr9fS591ie","Ym1S5wYJUuStfOgYCuYV","Eurofins EnvironeX"
"UkKNPWxLWf1gRnJYqkFH","1","1","Ze1lG6R7wuFqdGnGabEh","Abtg9JVmBj7S3VmTJBhb","Organic Remedies"
"i2QasTK3sEf5z7a2DKwj","1","1","drzvwvtQq9HzvxPdHHXA","tNwsQN31SHoj7uN0Fv2O","Charlotte's Web Inc"
"76FF8Bk26mQkVFLsHbdi","1","1","lbpE8ITAzIyPMVCX5o5j","rgTCDTBj3XVDV4CGU4z6","High Grass Premium "
"cmryATFGhQECRncibKz7","1","1","1Jyvl4aufkh3T7aTt9rZ","faDzDtifYCKdPXQCwFxt","Ethos Cannabis"
"9FpfaIzVY6e8BG9qCYi3","1","1","JZDZvTZFJ1bLD9aTHUr9","iLWODYDsdlgnToWYQ6Fn","Standard Wellness Company"
"3bH1xOCQ5aIh5JhrL7r8","1","1","chCb1j3HiiDwX5FnTjKU","wtU1EQvuAHqUq5mchFmz","Level One Labs"
"0kV5D8qfHI13FL2qCU3m","1","1","qm7XhGP85I45LL5Dph1a","3gYvwSc3PVOYYEpQUIsf","The Cannabist Company"
"zgp9KlEXhhaFnfu4CpiI","1","1","X8ZTZUXRlhcqzbWAX4cn","JEdHJ4JO31WqVOmfqsSz","The Vineyard Wine Market"
"QqUzI9mGiW9lkOBmc5Jw","1","1","YCzRdvABAw2vXqFwKg98","WoroO9EdFP5Fhsztwpf5","The Botanist"
"670mhVA7WiwXwfwrfQzA","1","1","zb2jIUmVkBVmwtJ53i22","9MeNOnjg26NDJL8lvgrz","Village Farms International"
"wXeqWTjF16Xha3jLEZgl","1","1","Gv8Tm6mzvDwNrnDXqpTi","d3Ft9Mv4mblEQZhgFhXz","Jushi Holdings Inc."
"pvmcuikSOJjkGFGpr0Ce","1","1","xYceVquf4l7F7sPiwtmF","vtqaKRRiVR4bTL6HcDKQ","Gron"
"4tHSXHJzSBpFKWnzcwgt","1","1","5mk3isrdIVuJX9GBBViS","5MpK498P9A0KSGUHVC34","Huber USA"
"SciC9L4vPe7347HVslYc","1","1","R5O4xa4awYhfEIzpsVDu","o7jH5JYQFJrGUjgx45yV","D & K Ventures, LLC"
"cbHj6iOtmXzEwPkS7WJt","1","1","Q4mOxdB607dR04l67RG7","SU0py25Kw0vmuyV9kqPG","Revolution Canna"
"DLEbZyzjcZGknE4gUEpx","1","1","zfSYxmrCiZ6Qt6MkOIx2","Sg2TrkltF8uDDqRtrWCl","HiJolly Manufacturing"
"wo71P60VKzLlVG8qWDgn","1","1","ddjSe70CvwiZhat3ZYqB","WN64tHjbCb2VjgIQ2LgY","Curaleaf Holdings"
"ScPtRKmvITyac8XGvQ3e","1","1","yxOaVHrluLK9ruFKLJRx","eloYPNJfftaUOLVS6spG","Illicit Gardens Dispensary Secaucus "
"IHc0LecXnA3GsOLD5b77","1","1","pyP6bzHojzBIftrU12hn","0ZxHj7Vn0qg94YScixZu","Common Citizen"
"znN4sUGuH8wgcJIwhoWa","1","1","5qUQpj02GAH8WJ0xM0Ee","aOLyjgBrD0lbHJP5eMOb","Cookies "
"4ZeCHyzYhstalR6Nc10G","1","1","5l3nrC0aVP48aD5SBkAW","y5BFr1KVpPAH9nKNoQ6C","Green Thumb Industries"
"Ax3sZf5JMG4Kq34rYLNp","1","1","RmN72kC8gOpbNayQYzxI","j5tkuoaNr6QNIHEsQZuV","Hi Neighbor Cannabis Club"
"tbfm53CEuCQI9lraPN9W","1","1","h0sumztjS7T6KiwgZtEj","NIfz7FCzC4WjtByRC0sg","Canopy Growth Corporation"
"Gl6JWp0EaGfsQJ2ehoYE","1","1","2KFs9oFgRjoIA1vVo37l","yy9CkWl5ASrsWgux1VpJ","Curaleaf"
"9tLlrhP42DKLw4Mc4kW1","1","1","v3gtM6Ye6QVwSx4wZ1Vo","jKO8l56vEEY87fF6lbQT","Medicine Man"
"sUnrbJft4JvsdNi23iXM","1","1","QmZclVeiTpKBGCBuk77O","NYp96siMUCbYEh79c1NF","Glow Lifetech Corp"
"uB2iXT4TSHMO0vooFvsS","1","1","sW1Sw1Mn4zyVWvPuRXHf","SQgINFazkvfIc2C5UJXR","Glorious Cannabis"
"LkHV26TY4wHJxTQUE4PL","1","1","DBFT7spb0tjSEnD2yRPG","S0PqOXbo2CrMFz2TSOgS","Holistic Industries"
"pI6EJN1hlm6MBmAWvsKX","1","1","CvSvoZ8moM4u7M4osGDq","lAbvZtGi5SvzKDzWmnAn","Gron"
"sSjsBh4ZR4xtL9SQAWw3","1","1","TwXWhLeZd8sMsjmDBK3T","vKDgROJehXkaoXALAGpX",""
"IEGxQ3l9KXOUELXpbQsm","1","1","Osyp7tqHahZBqxQRQhq8","NXYO14i5SVf1510tktOI","Northern Green Canada Inc"
"uXtXjHIDzAGNb3uTMUkG","1","1","6VOvRdptdHkG4155JFU0","cwgUkVLOLTmoIOGO4JIe","Goldflower Cannabis"
"6bYG6aFP0T9Le4hAm7qw","1","1","2aYhojrf1Iy1j4Xcbfgr","YJXg0WK579jcWl3kpQSx","Proper Cannabis Crestwood"
"ncFHfSxsEFLyydoaw7PU","1","1","TKUn0Gfpyao3jaM01ICi","sb5CkjwYfbNHEnDqIV71","NUG"
"SIlgpltduuuhbHRuQ1wF","1","1","Anw9UWjwCsf0MZXdfmtv","GS5JRk8s8zbK4OrtfCVR","Nova Farms"
"GLbJZWhH7itBvi49h7uf","1","1","TfEvGn4lWxChIp9Xi7xg","mqzrlAO4RbI3Qn7AhiHc","STIIIZY"
"HIDds68KaFVHZZpUgpzV","1","1","lpaSWdPqToCccOJ6d3Xx","bT8w5Sbh288UsTvZ8oYV","Cirona Labs"
"JWta3cXQ2ODFdM4TvNlT","1","1","7s27znom9hUfeuTvIFqM","kI1PSxgbqZhZTgMPmXNH","Gentlemen Smugglers"
"mxBRLhEcaz8tMboXrbRI","1","1","OZGfEi9cVQdXWSek9boR","qAABkOYDK68Syev52hC4","Exalted Enterprises Inc"
"IgP6CVPZylqOJfxzKbHi","1","1","K31Gmv3gG4YIIVCzgWXT","4ThJK3P35E5eJVpPXFAy","Trulieve"
"tq8zgsVjCE5ApkyBdx3j","1","1","WpEaKpujdGDn9wc74bPa","BFzhSelI4YV5nP4worSo","Fresh Cannabis"
"BcPvmRVe59EtODPt4wFy","1","1","ku8pb8kQjnkLbjDc9o4r","U5bB0fprV3mt1rvHj2ny","Rose Lifescience"
"mc9AnYoPPx4J1683CDH4","1","1","bYsa7jpQoNmhlpgS4ysP","5trrKfuMai02lY2J6Kqf","Sunburn - Orlando"
"PC5X1GQ0QsotY3pfBlcL","1","1","SF8wkVVlYuAvloSatoi7","vH3dvCNMxiv38uhaW5vp","Justice Cannabis Company"
"TsplTKgFydmoEzq75uGQ","1","1","d1R9tbOLdlMtic1UQv3W","En6eXaJWvtfLxmcHUIvS","Root and Bloom"
"CEmErMJRagL0UiMQtEpq","1","1","zhOhnIauG852Wi4EX7NY","KCFT3N2kLmoWDlTiZpVC","Bud & Mary's"
"TafqPbybOoEwFCKIoqvq","1","1","vsjZ7WgaYKJCejJZ6YqM","L5o3tKsw4dd9upXcLRHf","Claybourne Co."
"rpd59SvJz0PTbGyjE2FE","1","1","jYjIw1SNU74FBKoSS6ol","4bo97wP8UjCfeE1DVOUk","Wyvern Botanicals Inc"
"qyI0wmNAsys91fgltLSK","1","1","3LIWyT0L820ykpVIXjdD","J9Tn6mJrGE2hCcmVmJzC","The Botanist"
"dPNkPiH1dKPYJE3d1BKD","1","1","48ieTb4gAKegJXkiEx62","vVOIv0j0sRl98V1eaK9y","Holistic Industries"
"fEpJwisUYIvNBZqOgzoS","1","1","T53s6rbDwUvPSF34cQEI","nQVCjq0kCEuM4Cx1Jpf1","The Flowery"
"4ynWI45i54IfgXz0FBkA","1","1","e9WL7beiAtjVgHqpQlau","Mc4OIBo13NKe77NWJSHW","BZAM"
"lqzGalERfK7dKqvKd8TG","1","1","01MVodTwG7TB9bZQvYAV","4ydMJAD5wyCDTBMOGxNj","Culta LLC"
"hJ4URtMVSJwKUHsJjN9D","1","1","Q2gdyccz3shHZkJEJE5k","2IF9zLQaKMVvZfZoMOvN","Thrive Agritech"
"uOdIq8GTl3EAzBD4XE9b","1","1","9HWEVGkYMYwJP4p9pId6","lVjhDKsqGMRm1VoZp2Oz","D&K Ventures Company "
"i1OQSRMOukCPhk883dPf","1","1","cVkzaDJV8syCUdiilbVT","5vz0KYcTDzA7wgwTeboO","Charlotte's Web"
"r78xPjXjrQchFV8vtQkv","1","1","HcvC02ZmWDM9pS4rhYz5","6FzhPP1XR5SmuozVSTdf","SNDL Inc."
"Q7ju3fgTaebUa1cd0g0I","1","1","5c7eeFSA0kURPxl81iCp","ZHrCLk63cZaYwkCq2hx8","Green Thumb Industries"
"yzelBxa3H076w3WLEoGl","1","1","NP0TyDsGX4WxDwu7ndCc","IX5cPC8NhsoTpjePJX30",""
"bNqDzdnEvWbiPp2X5cOc","1","1","oIVQXeRoVMIgHX3GqVad","ZTymjdY28OUxt8UBOL1w","WYLD"
"fYvup0weO0Atxh3CS3S8","1","1","Edhzt3gQ8I5BYVKQ1LtO","r5q9Y5nDCZKkqs67kLib","TerrAscend"
"LsTjOTqSGKdX5v6Cbtva","1","1","OIx95RXa3vw6Ai87w38E","q9eCv1aHHjiilMNFX1MT","Common Citizen"
"78ujCbkJVAcoCNEXa49e","1","1","oi0zbgzqgEGOTMAVvfSE","zRi7OzZgLawOlItKNm6H","Wana Brands"
"UtCn8ktpjw0IxtXwLTaf","1","1","NhwE9Cub1F427EtOEVH3","31nX1ky8pStTD4bNypdv","Ethos Cannabis"
"Oj3sFbuqzwlNWmlcKH0G","1","1","n8RWwO3giEKEMx2PCeBq","JRjKkdSF2mXD9Jm7LjT8","Bud & Rita's Avondale Dispensary"
"UCTBIjPGit8dSv9GuZrH","1","1","IsYFn4E3S5N48zoSU4fU","9RI4Bf8yLUpVosnoH35r","Buddies Brand"
"oyG0QZzHCtL4lZZHXdKB","1","1","rMazOhryNXg6LPplMI9M","XKbW6ZClPjcxh3idKnzu","NSLC Cannabis"
"9fEaKZ9ayjhDXm7wlR4z","1","1","Mw3tMntxJ3RjgaU30ujr","hRKXxkVZUzdfteVrIsUI","Hempire Farms LLC"
"EgBmRnbC1JtsICyNvHI1","1","1","iefWDp4zm9kpbMHRFVt3","An13eQFXdRHSzJZVROSG","Bountiful Farms, Inc."
"XzJU7mU3PMCymlMWaZdd","1","1","5pcvDIbSJB2Z8t2C3ZpW","aeDIctOXD9mqziEUBMHS","Charlotte's Web, Inc."
"piQ4G7P5xeXSit2K82og","1","1","tdmwQFxyn4kRFjfBAC5i","EhZusIIuAFu5ssRi5m7l","The Apothecarium "
"zJPgStFMeyc7IGhIhzs8","1","1","VQEwJJY6ScAZyjAuH3CB","MnqnOkAKk6Kx4Djhz853","Beyond Hello - Pottsville"
"5l6cWSKAcwo2WF2koQ1t","1","1","Uleo9rTTbJ4FAcViF1ho","5XSGYrNtcsyFWh8JbHU9","Blue Oak Dispensary"
"LQDJ7f26UVpZ3k5ecoPF","1","1","4ZuL7Rcjd9bJZbP8jQz6","6udd1cS8GR6QGpvUXbL1","Pure Sunfarms"
"Mf6E1H7HJjF5zs62BYeb","1","1","TPiIPkJ3x68vLdO2mfYV","Cj5Wk4ffxixq1VVN0uT7","Cambium Analytica"
"6sEEXEfnyIFrLDpTHHLt","1","1","l6KCi7FWe7tAEBcGXQLT","X3ETjGCES0QHvtV4Sz0l","Village Farms International"
"LDBkEdZYDLxupUgfO8u7","1","1","LastGtfxP6FZvIPYiZEj","VbpauodTpopVAGtwjJpt","Cannabist"
"rAIAZIvSFHaIrcuWuh4P","1","1","JNcL8YT7R3vhBayIEARw","nM1wiWyVFNXi7Mdd0dBn","Cv Sciences Inc"
"lRWxnKANviIu5UqI7PjK","1","1","qCDaUTYGOIvDK7HXzDMX","YFyABtlREWtGmEKBXQDg",""
"sfE4HNJiBLdJjieavZH3","1","1","CxraKRMrpSyxsgJ47J5E","5eGJgQZCWpSiEa8GCTks","Puffco"
"FhoVsijYB7AUJJ32jbGQ","1","1","zB3rRhDVr1EQPMFuOEAn","pHMGX1zEZgjvjBovrFKY","Kindlymd"
"IplGGlNfiSRhqvhZQcNC","1","1","ROaSF0ucJEmRKOlmXwXv","nqTzlLVgPKht2bbsGgHP","Rhinegeist"
"3IPoPa2rBY7S653Cs1rr","1","1","zAd08bGFPbe3gXumxghr","IyhF2QZKPTKw8OhgiXwi","Prime Wellness of Pennsylvania"
"MOUWdIWiLOHTx71oxYgf","1","1","g8mVtxiGDgg0e6DVk0kz","u7hf8jlR6TuFRdTWhr6g","Eurofins Cdmo Alphora"
"YJzWWI3RwOtwKAGBOtYr","1","1","VB9dWfAUUQDo6kcwOr8g","P38CVPvidAdeDzr4WkfO","BC Cannabis Stores"
"mVOmWwOKECN3FcY1DUjN","1","1","Xlv9Xi9sio1MLj6QLw0v","ObQigOwHQOxmCYUHJImw","Glass Meadows"
"uNqbQw3KeazehHo7moqE","1","1","swFb8fEmlfbaCOlrrLsx","o5UC53JSoWC6j3DyTpeB","The Flower Shop"
"7veRS2QhhdmT3uGWYiiT","1","1","tFFSud727TfyKF6bbJiC","ayzwmnwZErrGeT6CNHgn","Evermore Cannabis Company"
"pATzJSkSniD1c4L3PlHY","1","1","M3mJtczBgTRHPJcXTfbw","LWiYg8A0nCnTLBijN69z","Noah's Arc Foundation Man15 LLC"
"vzVOhS9jNiq084LLncoP","1","1","0LZWAyhRZwIyIcYohsd1","HlIMCm8jOLUj2ugheSqC",""
"BoAkLyGVAZvL1Y1k4k8Y","1","1","ZxfqysPvrWZ7L0V4jJq1","SHn3frqHxyX8vw5Jew1U","Native Sun"
"gjFE7QJH092LXNO7SlPy","1","1","ozsZsqfexGItu1LxdOAs","waQB63lK5B0KB2vkQmHU","Southwest Cannabis"
"Fb9BUJGdlcUyA7nIzqCO","1","1","EmD2E5HQ5xqqM4ZrzA75","6bpera3ZPk4ml0PNJDza","Dort Hwy Flint LLC"
"gipp3YWCGUuw6ER4T41p","1","1","rWAmLSdQgajk6qAq4PEW","7jLv2bFmB5FO5477pb08","STIIIZY Oakland"
"vl4RvGdWQSbHe3PqE331","1","1","d87EtKFxpJ6mysVOngIH","NU50VCM8bAm4ZiJ296UZ",""
"L9RTZVnK90VHz93e6du2","1","1","pq8t1Oz7MaQvPFDnuiRR","CX7vxZb5rL3qjEnkDofa","Parallel"
"DOYOp0rm6ynpeKLeMLjx","1","1","vw6D6ul4kXUbStduENI3","3rr2MtM5ILx9PGf3FbZj","Greenlight Dispensary"
"cxpHBKaTmO2owPkNmvqB","1","1","5RGSYxBRfwHrKu2D7PjB","dwcd3LQ4Ibl6JKRXqi62","Nuravine"
"6cIYnoDZExTV5dyZChQH","1","1","PI9GlGt2HONMgqFYzuRm","Pz0oXng4KBw6egFV0udv","Rhinegeist"
"BmAV5XCpSDDH72trNdPU","1","1","ALQgUP9AqBQpffrR7hL1","YTgoDYOwCiGOdIDNY6AZ","MediPharm Labs"
"HhT7sxEraidJH0KoleXn","1","1","E1fZAc5Ecij2rCTA2xfc","mJYK0HJxH0XDhBDuhaRQ","Pure Sunfarms "
"ZnHXfVe09N1FWSKmFD46","1","1","lN4wOMIDdiKYGwFTqCwF","pr8H3cIjh7iMzlrmlHZz","Theraplant"
"GkZX14EP9hZvRS8pvRLb","1","1","pLERuzxVbv3IYDW0mOtX","8lPtgMGYhhO7YfsuRlw8","Curaleaf"
"Qp5LLEaSZqvobcNb6srN","1","1","oy1F2fXXWEonAjve66K2","5AYJGACkE1hU7e1Acajd","Canopy USA"
"kLSqpppifjWge515rhwV","1","1","HWoWSpXuCFup1DpQ866t","MSuVKckiXDljnaoP2k8Q","Brothers Cannabis"
"gE0arV6MWxpEUIPsP192","1","1","2pAhtK3P3z7iy58OUaQT","nO8bbfQ2uwhNSu4Z73bf","Monterey Mushrooms, LLC"
"lpyj92xllOJjyreZsUy8","1","1","TKjoN2WyH78f63Aezsg9","Qm46RYaJnEnGk2sMNB2w","Decibel Cannabis Company Inc"
"HwrfYKFI2EhdCk06cyaI","1","1","UaTTFvTjgKuVU0Vlk6Ix","fpbyOY9wEpLdJDkjebiJ","Pure Sunfarms Corp. "
"ox9HuT25JNhktJ7niJU3","1","1","zyBTSZbFbwqq3T3FknbN","TfpFJjCLKDrh1mnVq8wh","SteadyState LLC"
"TysqNQhmNP3sobVIGmot","1","1","RVdqXmRxpn8HttddGqdh","cITOHIOC7iBGGglnE97M","champdigital.com"
"SUEy1bpdS0WLouhwLBEq","1","1","vUfg0GWgqHZAMtvyeqjW","FnrThlTzrdw3zv66NwAV","Fogtown Flower"
"zGHl2KSvquVFLnqHTVY7","1","1","qH8FmaIvsnZin8vznerb","lxmFo4E9a14RnXcnPZQs","Restore Dispensaries Scranton"
"pGmtgCEa7H5QoA4Dekk5","1","1","DkusYP926H5IvpP4KAa5","1OCW53pJjVRitTJi9naY","Theraplant"
"z7P9NpQCPuL0V08cfv93","1","1","RMivWgZoyCJxn4SJVvXP","2TaytGWkFqjE3mnkjjkQ","nuEra Cannabis"
"a3nzeL1YjP0yr7RqX6lg","1","1","6A4stGdZr1gGcKZNTma3","PRPx55brpV48Mmq3pjbO","Cresco Labs"
"XEMexWsZUS0H0xmdw9pi","1","1","aUuYgcqTK8oxGxjOoB5U","Ay6rHKqNNu1bKlm14FTF","Evermore Cannabis Company"
"Icy2JcHNbKO1QzcWCfnw","1","1","1WX4ADwAajoZjQT4W9Rr","KOex0KRZueb9VJrq6rOn","Nms Labs Bux"
"98W1vaKeMCWotOsYxkxM","1","1","U7AwQw5PEKAMXh7raor9","UeWNKVXJAgWotwL5JQNt","NECANN"
"PtmRpg5Doyt54Gtq40wI","1","1","ZbDwrTpKUIc0o9koq3rU","SdmWliwlrAcBPCGW5HRo","Andy's Liquor Northwest"
"abmUj3o1qrvzSY9rwfhH","1","1","1ao0YcP462xKGXldWyRZ","AQb0qHtMHX9nR79isbiS","NETA (New England Treatment Access, LLC)"
"XdkCiKkcW8NnA13wU3jT","1","1","qTqidpt9oMg535A8yMBc","gkO3jMXgy8pP0PA78ifn","Jaunty"
"W7usNEbEiqq24oRA0PrW","1","1","q2luTvq6097cSHUpquTG","GO1zAscx2UO5w2bdPyX6","Standard Wellness"
"JziQDfc7tKasnb5FTX1j","1","1","JivrtXbpAX5ppL9SCvFZ","5TByMWxX4b1ln2af8yCG","Nug"
"aVdOqg9VDNAjZVtnnBHQ","1","1","ROtPXuWK6CMZ6QU09UYV","wMIBe3YYDiNnlxOs8EUg","Holistic Industries"
"1VP0gvNiSe936BXbrgrF","1","1","h75UQu8MhWJTfYq3JZqt","2QFMVtfGTDjm6p7fk3uB","Sundial Growers Inc. (SNDL)"
"gSzt0Rf1lAZElHY0hhTz","1","1","ZkzZF20YSxEyoyzVpUE8","00f1Zmq5j2onf67k4wH5","Cannabist"
"2YkI7NLIxL2nFwVpELGN","1","1","SzktMf5pCBF8wHt065L9","js8fnErR3DXyVaNcmfRH","Aurora Cannabis Inc."
"zevgE2niUH1hztsOrvg1","1","1","Tjb9P4PLUqfSpgHo3E09","1ZOlAwvYxrnrEXUXq2OS","C3 Industries"
"LT3AgOc336bvO3pMLtlc","1","1","fK9JicvTaQGrhxR1DsIx","SARoQBvIXodOlj4e7uzj","Revolution Cannabis ΓÇô Delavan"
"Y05wEaDStSjx3n3F5qkX","1","1","LX6AHOA0cQdbsBrt72gN","hNKHPiLz3pDITvpVQlfh","Canopy Growth Corporation"
"0xVITlwvR89QdPTEzduD","1","1","j8SRnQGOemSL5MJBYdXZ","kSRarG7OjAMTevGqEqVx","Columbia Care"
"BNYV7QEg9kuQShQHHey0","1","1","E7iILabY4dTACUKcMkaq","VDNLQmbnqA7zRi1Pnvpk","The Cannabist Company"
"nhbT3UdretccHtU5kYej","1","1","ypy53iKbF9LsJcl389Ir","F7Lhw8bw4CnpfeYV662U","Sundial Growers Inc. (SNDL)"
"YqdVulQGt2x34KLoavlf","1","1","sDMSqmXz6oeo3g0W4wZR","Lda7jrCw96TwvJjbvPAi","Greentone - Montreal"
"4IlCY89ozXR9HImW6rQI","1","1","ZucdrpvLFzMaolCNlIra","C39ZFS5WIpNdNZSyaYFL","Headstone Cannabis Corporation"
"0kSRRk65a6VulTGIFO0y","1","1","07F7fdwrKWxCEnEUZule","eEY3a4bconQfcW5pohXw","Rubicon Organics"
"gM6Yzyz1RNQqeJ7hRWlx","1","1","7cujqSZ8BAJCXBE9M3yb","c4Tkw8NgMDYDiPRlIfGb","Ethos Cannabis"
"3Lveyr9DvvTKRi6TgitE","1","1","U4JKEwShNMDeY1W3xEnK","R62m0ZDlCQPrtegeCgWW","Grow Ohio LLC "
"5Ssu4Qodw8EdfSBf3nbn","1","1","7ZeTDJYMmGDi6vZ1Cc4w","oSqq6n8LccMgPVMTtcIi","Kanopy 7"
"Z9i5Qwk8vBluHw3HG52M","1","1","h8BL4ChK2d5NFs4XXON8","bkPvnyILrFrl9SdSpwVq","Sundial Growers Inc. (SNDL)"
"wQsmLTkfxm1H6T3vBfYZ","1","1","UXyaTTJMXK9Q1x8ESqS0","pHmjQhPAzUcK8UJc1Xgt","Enjoy Hemp"
"DRy0LdNkGFimqYrjSulv","1","1","xY7psE2rzMDnLlox4xYb","aCCF4ES4mebrIopn1rYh","Curaleaf"
"aaOYHIUZxt7jhcyWuRE7","1","1","AtsfbuvjeFxX2WEZFICD","RP2e0fxjaobTz00oSMWn","Firelands Scientific"
"kCK5zgrG9EHtx7vYeTGi","1","1","5PPB7EZNj45jgizaBR4A","U8gQsWueqvr7LWEPhyuz","The Boston Beer Company"
"U9RRx8Ta7f8ZJb1m5uet","1","1","ObQLYVKS2g86lL1w0WMC","L8NQtESGcfhnetzIG5lS","AYR Wellness"
"phpY0WjUydLDyh0tdvRu","1","1","287p8Fk8o474nHUiqUrq","MqOwbedL96HASIuTgjXQ","Grassroots Cannabis"
"A3ALQFCUaLDCIAsGXKE8","1","1","TpnLv6TlUgOUpNthI89J","hqz4XbyP6mbC2YaVsYQ7","Ascension BioMedical"
"BafmGxSrspcNoFWtO2a0","1","1","rvGCFj7oVwOzIsoW14h3","OWp3xGauXvWW51N8WVxF","Charlotte's Web"
"0lX7FmxaLTOo0wT53Jpc","1","1","8qpdMcGv3Q740klbBoYR","oihGCwVx1VMcvWlW07Gg","SNDL Inc."
"FdVArEAi7Wn3FMjzb2s7","1","1","9NcDbUlY6MveNrZIqnmw","81d2bEPdW62s6kkjysix","Columbia Care"
"sR8AdbjO6Qj0BV5tuCZs","1","1","MbgkFCVLZ848MqUuRTNL","RaAzUdsXpXZatst7UWeK","AYR Wellness"
"VmF4xiiM73WtGphbrujW","1","1","mQTdRmrcvESYlF4yaqu2","9G44Xf7hkOPT22IBVtjj","710 Labs"
"YJ1b0WKcvg7R1PxdEHYv","1","1","yrBpmW3BzlJ0rKrsiicq","crjd34EXHOzvAUHKMMvB","AE Global"
"AApAzMKiEUKCdhpRJfvc","1","1","8y6rQS6UZ8KksOovjrug","dd97lpheTG2xsNK134pq","Pelemix Ltd."
"k9HeCUxPNlvudtWTFAxe","1","1","Bhxy4D2fr6kWHgyMFdjy","aMdyGVevmL1mgjaebtOU","FRX - Harvey Ave"
"LudY2gVhFJm4uguYhCrg","1","1","HBK9oEDlFWnJPiq4qLhp","kKKEdTw79OVItFOtbVgC","WYLD"
"j2dH8vrLKzpfqCOODDDM","1","1","lP2W9b5C3jQ8yRVPhITq","aNTyvimTZNEFjq9PF413","Cova Software"
"keFHO9cOCAxrX7NHRLlk","1","1","JTKQwWlLHAqBMywPNaNK","6GL48WvqeVbLaUJ6skc2","Natura Life + Science"
"HFDpsHWPJKBEMVx8eHCa","1","1","F9tGIf8Z7xecfx8xi7E7","5eOR6XOlbkT114qHi5CW","Claybourne Co."
"7CP6Ypkcpbl7BEH2MH4B","1","1","VR72n1XR7wJEdO7GLmYa","hSg2VQwDKFHtIqdvlsew","Ohio Processing Plant LLC"
"Cew3E6MPbTcHDlftEyya","1","1","HESn5CAUTRXOIU1wwjVR","zJTd1KAycDfwPtot84x0","Theory Wellness"
"nhEjilMjfflkeboBRW25","1","1","HEtykHBwBv6LqcalDfTA","ULtZhwsG431yPbaYLim8","Flying Corgi Creative"
"RQX4VdZ2vdjQqSy3xGcX","1","1","o8eNp6dPiMH4hI1rDtxd","d3UHaE54CCEFqPmsDAaR","Sensi Brands Inc."
"SRYco2nDhRi0qAantifD","1","1","V0BJxhfPHqDw7J8U4thx","OWmj04cb4srO4S0gSdIt","The Botanist"
"s5RL70RRNsw0AOfiiub0","1","1","owUM9R24OONQDuxry4A3","zQVf4rMVAu5FzMgweVcF","FLAMER"
"qpkSv9zI5wWN7bBulrhn","1","1","UVtJsXTRBJ6bU3MyLUVO","qIOrN32msO6aaAj2ZkPT","CannaPiece Corp"
"DTIpSELO4c1pYfzF4HDi","1","1","CSAGSWGvUEoL7pIQbEpG","IQRmU4mdCpIn0ND8d4aW","Parallel"
"TSHe2sW0EbAk9LrtITwm","1","1","NLhBiA5Oh798Rwyngtdw","8of3UMmb4tws1ZKoshQd","Vera Cannabis Co"
"ocb1BME8jBqKldRjTpuh","1","1","1E8lksCEXd7cErZ8ctyt","1LZgxEaLuEIsgrbuIwul","Trulieve"
"1Mdh9S1sXeDBbvfd4vtj","1","1","oi2Fg1JOAyFeVS1sn2Vr","Y4pfKvOduES8mTUP0tXm","Powermove LLC"
"uMnXsMurYOScykYOvbnk","1","1","Ra3HOoVgcSh9k8r72kQa","3RmxN7Cq6i6zCBjT9k66","Gr├╢n"
"C3dn9linr9q4JGXQqdk4","1","1","34Jj0lvnj7vMqWnXvzyJ","IdBrvp5B9a7I3cqS34bG","Hempzer"
"T595zybQvN0lG4ohgC5m","1","1","62vWzOMfwzUnj8Gscrjy","YSpyUVPU5PZq8LhQQ1fz","Leiffa Brands "
"amzqWO4WjhSHFdY3ogMg","1","1","cjnHLOtOp5q8rEWSLoqk","FGzTWQJUHkpq0ViqNEq6","Rove"
"MzEefsMOd85lXV84VVXo","1","1","8MpxEB7ApxcytyfhWGx3","3fcf9leu8m2yAtVOSyPn","Curaleaf"
"ldmucrMbVZBRkFGjDrjr","1","1","dDlrj1vPSoP64QLIO5DZ","Q6sBs8ui8sUfkmTrtxTz",""
"6GQh62wnWlcMdEWdpiqZ","1","1","eOQjZWdEUyu3l9LZf37O","UHaB4PbTU7PPN8sUO4QF","Holistic Industries"
"JTY5GzdFjJmv1xPRxkI9","1","1","9IIAdgbQeV7vhvfOJsKb","yf9EWAiXI6fgAg8NfBnM","Shango"
"d0czsKdxZQT4k1GDIrTF","1","1","9JVRccWhqlDT7o2i0SN1","tLnXDqjK1CpUvl4DAVi0","Green Thumb Industries (GTI)"
"HZBv9OKzWipJMnIdqFZM","1","1","EWlEMk4RE9CMkaBTZVkY","naxNn0MRd474Kcp5IAKN","Puffco"
"YJxafSh0O2PhW6Mzosov","1","1","KXT6mBHNrvuYC7EvudQ1","vzzfXEi3rNVBfj5P2HZz","Loosh Brands"
"92d4Fr72U4YWYPCayqOJ","1","1","yNf2kTAzAt7gq9uTheJC","hzG9xVIMWVJqiZEGyTDj","Curaleaf"
"6v57KYJj3vD261bXGc92","1","1","f5AILuK1nBltN0UcLiC5","DXJb2adEOnglbKfGmUPL","Growth Industries"
